[00:14:52,088] INFO  {NewsComp} <nid:40>Final log, received: 4588, sent: 52
[00:14:52,090] INFO  {NewsComp} <nid:41>Final log, received: 4588, sent: 36
[00:14:52,094] INFO  {NewsComp} <nid:42>Final log, received: 4588, sent: 47
[00:14:52,099] INFO  {NewsComp} <nid:43>Final log, received: 4588, sent: 48
[00:14:52,103] INFO  {NewsComp} <nid:44>Final log, received: 4588, sent: 38
[00:14:52,106] INFO  {NewsComp} <nid:45>Final log, received: 4588, sent: 47
[00:14:52,107] INFO  {NewsComp} <nid:46>Final log, received: 4588, sent: 52
[00:14:52,108] INFO  {NewsComp} <nid:47>Final log, received: 4588, sent: 54
[00:14:52,112] INFO  {NewsComp} <nid:48>Final log, received: 4588, sent: 48
[00:14:52,113] INFO  {NewsComp} <nid:49>Final log, received: 4588, sent: 35
[00:14:52,115] INFO  {NewsComp} <nid:50>Final log, received: 4588, sent: 49
[00:14:52,116] INFO  {NewsComp} <nid:51>Final log, received: 4588, sent: 54
[00:14:52,117] INFO  {NewsComp} <nid:52>Final log, received: 4588, sent: 39
[00:14:52,120] INFO  {NewsComp} <nid:53>Final log, received: 4588, sent: 81
[00:14:52,124] INFO  {NewsComp} <nid:54>Final log, received: 4588, sent: 67
[00:14:52,125] INFO  {NewsComp} <nid:55>Final log, received: 4588, sent: 37
[00:14:52,130] INFO  {NewsComp} <nid:56>Final log, received: 4588, sent: 49
[00:14:52,133] INFO  {NewsComp} <nid:57>Final log, received: 4588, sent: 33
[00:14:52,134] INFO  {NewsComp} <nid:58>Final log, received: 4588, sent: 38
[00:14:52,139] INFO  {NewsComp} <nid:59>Final log, received: 4588, sent: 28
[00:14:52,140] INFO  {NewsComp} <nid:60>Final log, received: 4588, sent: 43
[00:14:52,144] INFO  {NewsComp} <nid:61>Final log, received: 4588, sent: 42
[00:14:52,147] INFO  {NewsComp} <nid:62>Final log, received: 4588, sent: 49
[00:14:52,150] INFO  {NewsComp} <nid:63>Final log, received: 4588, sent: 78
[00:14:52,152] INFO  {NewsComp} <nid:64>Final log, received: 4588, sent: 36
[00:14:52,155] INFO  {NewsComp} <nid:65>Final log, received: 4588, sent: 38
[00:14:52,160] INFO  {NewsComp} <nid:66>Final log, received: 4588, sent: 69
[00:14:52,164] INFO  {NewsComp} <nid:67>Final log, received: 4588, sent: 59
[00:14:52,167] INFO  {NewsComp} <nid:68>Final log, received: 4588, sent: 64
[00:14:52,167] INFO  {NewsComp} <nid:69>Final log, received: 4588, sent: 50
[00:14:52,169] INFO  {NewsComp} <nid:70>Final log, received: 4588, sent: 80
[00:14:52,171] INFO  {NewsComp} <nid:71>Final log, received: 4588, sent: 41
[00:14:52,172] INFO  {NewsComp} <nid:72>Final log, received: 4588, sent: 46
[00:14:52,173] INFO  {NewsComp} <nid:73>Final log, received: 4588, sent: 29
[00:14:52,177] INFO  {NewsComp} <nid:74>Final log, received: 4588, sent: 49
[00:14:52,179] INFO  {NewsComp} <nid:75>Final log, received: 4588, sent: 81
[00:14:52,183] INFO  {NewsComp} <nid:76>Final log, received: 4588, sent: 41
[00:14:52,185] INFO  {NewsComp} <nid:77>Final log, received: 4588, sent: 49
[00:14:52,186] INFO  {NewsComp} <nid:78>Final log, received: 4588, sent: 46
[00:14:52,189] INFO  {NewsComp} <nid:79>Final log, received: 4588, sent: 73
[00:14:52,193] INFO  {NewsComp} <nid:80>Final log, received: 4588, sent: 38
[00:14:52,193] INFO  {NewsComp} <nid:81>Final log, received: 4588, sent: 75
[00:14:52,195] INFO  {NewsComp} <nid:82>Final log, received: 4588, sent: 29
[00:14:52,197] INFO  {NewsComp} <nid:83>Final log, received: 4588, sent: 41
[00:14:52,202] INFO  {NewsComp} <nid:84>Final log, received: 4588, sent: 39
[00:14:52,206] INFO  {NewsComp} <nid:85>Final log, received: 4588, sent: 47
[00:14:52,206] INFO  {NewsComp} <nid:86>Final log, received: 4588, sent: 38
[00:14:52,210] INFO  {NewsComp} <nid:87>Final log, received: 4588, sent: 56
[00:14:52,214] INFO  {NewsComp} <nid:88>Final log, received: 4588, sent: 54
[00:14:52,216] INFO  {NewsComp} <nid:89>Final log, received: 4588, sent: 59
[00:14:52,219] INFO  {NewsComp} <nid:90>Final log, received: 4588, sent: 34
[00:14:52,220] INFO  {NewsComp} <nid:91>Final log, received: 4588, sent: 43
[00:14:52,223] INFO  {NewsComp} <nid:92>Final log, received: 4588, sent: 45
[00:14:52,226] INFO  {NewsComp} <nid:93>Final log, received: 4588, sent: 52
[00:14:52,228] INFO  {NewsComp} <nid:94>Final log, received: 4588, sent: 41
[00:14:52,228] INFO  {NewsComp} <nid:95>Final log, received: 4588, sent: 33
[00:14:52,233] INFO  {NewsComp} <nid:96>Final log, received: 4588, sent: 33
[00:14:52,235] INFO  {NewsComp} <nid:97>Final log, received: 4588, sent: 32
[00:14:52,240] INFO  {NewsComp} <nid:98>Final log, received: 4588, sent: 69
[00:14:52,243] INFO  {NewsComp} <nid:99>Final log, received: 4588, sent: 48
[00:14:52,248] INFO  {NewsComp} <nid:100>Final log, received: 4618, sent: 30
